#	星图配置表						
#	Id		CostMeridianEnergy	CostCoin	MaxHP	Attack	Defense
#	int		int	int	int	int	int
#	星图编号	策划备注	消耗星图点数	消耗金币数量	生命增加累计值	攻击增加累计值	防御增加累计值
	140	5	1	500	5200	270	270
	141	5	1	500	5400	270	270
	142	5	1	500	5400	280	270
	143	5	1	500	5400	280	280
	144	5	1	500	5600	280	280
	145	5	1	500	5600	290	280
	146	5	1	500	5600	290	290
	147	5	1	500	5800	290	290
	148	5	1	500	5800	300	290
	149	5	1	500	5800	300	300
	150	5	1	500	6000	300	300
	151	6	1	600	6000	312	300
	152	6	1	600	6000	312	312
	153	6	1	600	6240	312	312
	154	6	1	600	6240	324	312
	155	6	1	600	6240	324	324
	156	6	1	600	6480	324	324
	157	6	1	600	6480	336	324
	158	6	1	600	6480	336	336
	159	6	1	600	6720	336	336
	160	6	1	600	6720	348	336
	161	6	1	600	6720	348	348
	162	6	1	600	6960	348	348
	163	6	1	600	6960	360	348
	164	6	1	600	6960	360	360
	165	6	1	600	7200	360	360
	166	6	1	600	7200	372	360
	167	6	1	600	7200	372	372
	168	6	1	600	7440	372	372
	169	6	1	600	7440	384	372
	170	6	1	600	7440	384	384
	171	6	1	600	7680	384	384
	172	6	1	600	7680	396	384
	173	6	1	600	7680	396	396
	174	6	1	600	7920	396	396
	175	6	1	600	7920	408	396
	176	6	1	600	7920	408	408
	177	6	1	600	8160	408	408
	178	6	1	600	8160	420	408
	179	6	1	600	8160	420	420
	180	6	1	600	8400	420	420
	181	7	1	700	8400	434	420
	182	7	1	700	8400	434	434
	183	7	1	700	8680	434	434
	184	7	1	700	8680	448	434
	185	7	1	700	8680	448	448
	186	7	1	700	8960	448	448
	187	7	1	700	8960	462	448
	188	7	1	700	8960	462	462
	189	7	1	700	9240	462	462
	190	7	1	700	9240	476	462
	191	7	1	700	9240	476	476
	192	7	1	700	9520	476	476
	193	7	1	700	9520	490	476
	194	7	1	700	9520	490	490
	195	7	1	700	9800	490	490
	196	7	1	700	9800	504	490
	197	7	1	700	9800	504	504
	198	7	1	700	10080	504	504
	199	7	1	700	10080	518	504
	200	7	1	700	10080	518	518
	201	7	1	700	10360	518	518
	202	7	1	700	10360	532	518
	203	7	1	700	10360	532	532
	204	7	1	700	10640	532	532
	205	7	1	700	10640	546	532
	206	7	1	700	10640	546	546
	207	7	1	700	10920	546	546
	208	7	1	700	10920	560	546
	209	7	1	700	10920	560	560
	210	7	1	700	11200	560	560
	211	8	1	800	11200	576	560
	212	8	1	800	11200	576	576
	213	8	1	800	11520	576	576
	214	8	1	800	11520	592	576
	215	8	1	800	11520	592	592
	216	8	1	800	11840	592	592
	217	8	1	800	11840	608	592
	218	8	1	800	11840	608	608
	219	8	1	800	12160	608	608
	220	8	1	800	12160	624	608
	221	8	1	800	12160	624	624
	222	8	1	800	12480	624	624
	223	8	1	800	12480	640	624
	224	8	1	800	12480	640	640
	225	8	1	800	12800	640	640
	226	8	1	800	12800	656	640
	227	8	1	800	12800	656	656
	228	8	1	800	13120	656	656
	229	8	1	800	13120	672	656
	230	8	1	800	13120	672	672
	231	8	1	800	13440	672	672
	232	8	1	800	13440	688	672
	233	8	1	800	13440	688	688
	234	8	1	800	13760	688	688
	235	8	1	800	13760	704	688
	236	8	1	800	13760	704	704
	237	8	1	800	14080	704	704
	238	8	1	800	14080	720	704
	239	8	1	800	14080	720	720
	240	8	1	800	14400	720	720
	241	9	1	900	14400	738	720
	242	9	1	900	14400	738	738
	243	9	1	900	14760	738	738
	244	9	1	900	14760	756	738
	245	9	1	900	14760	756	756
	246	9	1	900	15120	756	756
	247	9	1	900	15120	774	756
	248	9	1	900	15120	774	774
	249	9	1	900	15480	774	774
	250	9	1	900	15480	792	774
	251	9	1	900	15480	792	792
	252	9	1	900	15840	792	792
	253	9	1	900	15840	810	792
	254	9	1	900	15840	810	810
	255	9	1	900	16200	810	810
	256	9	1	900	16200	828	810
	257	9	1	900	16200	828	828
	258	9	1	900	16560	828	828
	259	9	1	900	16560	846	828
	260	9	1	900	16560	846	846
	261	9	1	900	16920	846	846
	262	9	1	900	16920	864	846
	263	9	1	900	16920	864	864
	264	9	1	900	17280	864	864
	265	9	1	900	17280	882	864
	266	9	1	900	17280	882	882
	267	9	1	900	17640	882	882
	268	9	1	900	17640	900	882
	269	9	1	900	17640	900	900
	270	9	1	900	18000	900	900
	271	10	1	1000	18000	920	900
	272	10	1	1000	18000	920	920
	273	10	1	1000	18400	920	920
	274	10	1	1000	18400	940	920
	275	10	1	1000	18400	940	940
	276	10	1	1000	18800	940	940
	277	10	1	1000	18800	960	940
	278	10	1	1000	18800	960	960
	279	10	1	1000	19200	960	960
	280	10	1	1000	19200	980	960
	281	10	1	1000	19200	980	980
	282	10	1	1000	19600	980	980
	283	10	1	1000	19600	1000	980
	284	10	1	1000	19600	1000	1000
	285	10	1	1000	20000	1000	1000
	286	10	1	1000	20000	1020	1000
	287	10	1	1000	20000	1020	1020
	288	10	1	1000	20400	1020	1020
	289	10	1	1000	20400	1040	1020
	290	10	1	1000	20400	1040	1040
	291	10	1	1000	20800	1040	1040
	292	10	1	1000	20800	1060	1040
	293	10	1	1000	20800	1060	1060
	294	10	1	1000	21200	1060	1060
	295	10	1	1000	21200	1080	1060
	296	10	1	1000	21200	1080	1080
	297	10	1	1000	21600	1080	1080
	298	10	1	1000	21600	1100	1080
	299	10	1	1000	21600	1100	1100
	300	10	1	1000	22000	1100	1100
	301	11	1	1100	22000	1122	1100
	302	11	1	1100	22000	1122	1122
	303	11	1	1100	22440	1122	1122
	304	11	1	1100	22440	1144	1122
	305	11	1	1100	22440	1144	1144
	306	11	1	1100	22880	1144	1144
	307	11	1	1100	22880	1166	1144
	308	11	1	1100	22880	1166	1166
	309	11	1	1100	23320	1166	1166
	310	11	1	1100	23320	1188	1166
	311	11	1	1100	23320	1188	1188
	312	11	1	1100	23760	1188	1188
	313	11	1	1100	23760	1210	1188
	314	11	1	1100	23760	1210	1210
	315	11	1	1100	24200	1210	1210
	316	11	1	1100	24200	1232	1210
	317	11	1	1100	24200	1232	1232
	318	11	1	1100	24640	1232	1232
	319	11	1	1100	24640	1254	1232
	320	11	1	1100	24640	1254	1254
	321	11	1	1100	25080	1254	1254
	322	11	1	1100	25080	1276	1254
	323	11	1	1100	25080	1276	1276
	324	11	1	1100	25520	1276	1276
	325	11	1	1100	25520	1298	1276
	326	11	1	1100	25520	1298	1298
	327	11	1	1100	25960	1298	1298
	328	11	1	1100	25960	1320	1298
	329	11	1	1100	25960	1320	1320
	330	11	1	1100	26400	1320	1320
	331	12	1	1200	26400	1344	1320
	332	12	1	1200	26400	1344	1344
	333	12	1	1200	26880	1344	1344
	334	12	1	1200	26880	1368	1344
	335	12	1	1200	26880	1368	1368
	336	12	1	1200	27360	1368	1368
	337	12	1	1200	27360	1392	1368
	338	12	1	1200	27360	1392	1392
	339	12	1	1200	27840	1392	1392
	340	12	1	1200	27840	1416	1392
	341	12	1	1200	27840	1416	1416
	342	12	1	1200	28320	1416	1416
	343	12	1	1200	28320	1440	1416
	344	12	1	1200	28320	1440	1440
	345	12	1	1200	28800	1440	1440
	346	12	1	1200	28800	1464	1440
	347	12	1	1200	28800	1464	1464
	348	12	1	1200	29280	1464	1464
	349	12	1	1200	29280	1488	1464
	350	12	1	1200	29280	1488	1488
	351	12	1	1200	29760	1488	1488
	352	12	1	1200	29760	1512	1488
	353	12	1	1200	29760	1512	1512
	354	12	1	1200	30240	1512	1512
	355	12	1	1200	30240	1536	1512
	356	12	1	1200	30240	1536	1536
	357	12	1	1200	30720	1536	1536
	358	12	1	1200	30720	1560	1536
	359	12	1	1200	30720	1560	1560
	360	12	1	1200	31200	1560	1560
