#	伤害配置表																									
#	Id		ImpactType	IgnoreSteady	ImpactParam0	ImpactParam1	ImpactParam2	ImpactParam3	ImpactParam4	ImpactParam5	ImpactParam6	ImpactParam7	ImpactParam8	ImpactParam9	ImpactParam10	ImpactParam11	ImpactParam12	ImpactParam13	ImpactParam14	ImpactParam15	ImpactParam16	ImpactParam17	ImpactParam18	ImpactParam19	ImpactParam20	ImpactParam21
#	int		int	bool	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float
#	伤害编号	策划备注	伤害类型	覆盖普通霸体	普通伤害数字类型（自己发出）	暴击伤害数字类型（自己发出）	吸血数字类型（自己发出）	技能吸血数字类型（自己发出）	反击数字类型（自己发出）	普通伤害数字类型（别人发出）	暴击伤害数字类型（别人发出）	吸血数字类型（别人发出）	技能吸血数字类型（别人发出）	反击数字类型（别人发出）	附加基础物理攻击力	附加物理伤害百分比	每级提升百分比	附加物理伤害值	每级提升伤害值	附加基础法术攻击力	附加法术伤害百分比	附加法术伤害值	真实伤害百分比	直接血上限伤害百分比	技能吸血系数	伤害参数
	140	推图副本15级BOSS大地一击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	141	推图副本15级BOSS旋转突击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	142	推图副本11级盾斧兵技能伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	143	推图副本11级BOSS技能伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	144	推图副本19级投弹手投掷伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	145	推图副本1级青狼投掷伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	146	推图副本8级BOSS砸地伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	147	推图副本2级骷髅弓手射击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	148	推图副本1级密林弓手射击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	1000	英雄通用物理伤害（临时）	1	FALSE	1	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	-1
	1001	英雄通用法术伤害（临时）	1	FALSE	1	2	3	-1	-1	4	5	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1
	1000101	亚瑟连续技前两下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1000301	亚瑟连续技第三下（连续三击）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00313	0	0	0	0	0	0	0	0	-1
	1000401	亚瑟连续技第四下（连续两击）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0.00375	0	0	0	0	0	0	0	0	-1
	1000501	亚瑟连续技第五下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00688	0	0	0	0	0	0	0	0	-1
	1000601	亚瑟skill1砸地冲击波LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3.5	0.01875	0	0	0	0	0	0	0	0	-1
	1000701	亚瑟skill2连续斩伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00625	0	0	0	0	0	0	0	0	-1
	1000711	亚瑟skill2连续斩结束一击伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.00625	0	0	0	0	0	0	0	0	-1
	1000702	亚瑟skill2连续斩伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.32	0.0075	0	0	0	0	0	0	0	0	-1
	1000712	亚瑟skill2连续斩结束一击伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2.4	0.0075	0	0	0	0	0	0	0	0	-1
	1000801	亚瑟skill3风火轮伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.54	0.0034	0	0	0	0	0	0	0	0	-1
	1000811	亚瑟skill3风火轮结束一击伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.00625	0	0	0	0	0	0	0	0	-1
	1000802	亚瑟skill3风火轮伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0.00405	0	0	0	0	0	0	0	0	-1
	1000812	亚瑟skill3风火轮结束一击伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2.6	0.0075	0	0	0	0	0	0	0	0	-1
	1000901	亚瑟skill4切换技伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.01875	0	0	0	0	0	0	0	0	-1
	1000911	亚瑟skill4切换技刀锋伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.03125	0	0	0	0	0	0	0	0	-1
	1000902	亚瑟skill4切换技伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.02188	0	0	0	0	0	0	0	0	-1
	1000912	亚瑟skill4切换技刀锋伤害（打光中毒目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.0375	0	0	0	0	0	0	0	0	-1
 	1010101	荆轲连续技前3下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0.005	0	0	0	0	0	0	0	0	-1
	1010401	荆轲连续技第4下三连击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00313	0	0	0	0	0	0	0	0	-1
	1010501	荆轲连续技第5下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.2	0.0075	0	0	0	0	0	0	0	0	-1
	1010601	荆轲连skill1吸人技连续伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1.2	0.0075	0	0	0	0	0	0	0	0.3	5
	1010611	荆轲连skill1吸人技砸地伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	3	0.01875	0	0	0	0	0	0	0	0.3	1
	1010701	荆轲连skill2穿梭技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2.5	0.01563	0	0	0	0	0	0	0	0	-1
	1010801	荆轲连skill3闪现技伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0.3	2
	1010811	荆轲连skill3闪现技伤害最后一下	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0.3	2
	1010901	荆轲连skill4切换技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0.05	0	0	0	0	0	0	0	0	-1
	1030101	卡特琳娜前三下子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00281	0	0	0	0	0	0	0	0	-1
	1030401	卡特琳娜第四下狙击子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0.005	0	0	0	0	0	0	0	0	-1
	1030411	卡特琳娜第四下进阶后的持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.34	0.005	0	0	0	0	0	0	0	0	-1
	1030501	卡特琳娜风车射击伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00231	0	0	0	0	0	0	0	0	-1
	1030601	卡特琳娜五角星五个角伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0.00375	0	0	0	0	0	0	0	0	-1
	1030611	卡特琳娜五角星持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00547	0	0	0	0	0	0	0	0	-1
	1030621	卡特琳娜五角星最后爆炸伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0.03125	0	0	0	0	0	0	0	0	-1
	1030701	卡特琳娜大狙狙地伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	5	0.025	0	0	0	0	0	0	0	0	-1
	1030711	卡特琳娜火焰buff伤害（统一）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.625	0.00313	0	0	0	0	0	0	0	0	-1
	1030721	卡特琳娜大狙狙地持续存在伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.65	0.00547	0	0	0	0	0	0	0	0	-1
	1030801	卡特琳娜切换技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.03125	0	0	0	0	0	0	0	0	-1
	1030811	卡特琳娜切换技陷阱持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00313	0	0	0	0	0	0	0	0	-1
	1040101	梅林连续技第一二下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0.00438	0	0	0	0	0	0	0	0	-1
	1040301	梅林连续技第三下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.4	0.00875	0	0	0	0	0	0	0	0	-1
	1040401	梅林连续技第四下起升（次数5次）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.3	0.00188	0	0	0	0	0	0	0	0	-1
	1040402	梅林连续技第四下起升进阶（次数减少为3次，伤害提高）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0.00313	0	0	0	0	0	0	0	0	-1
	1040411	梅林连续技第四下坠落重击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1040501	梅林skill1子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.9	0.00438	0	0	0	0	0	0	0	0	-1
	1040601	梅林skill2闪电链伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.14	0.00713	0	0	0	0	0	0	0	0	-1
	1040701	梅林skill3黑洞起手伤害（废弃）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.4	0.0025	0	0	0	0	0	0	0	0	-1
	1040711	梅林skill3黑洞持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00469	0	0	0	0	0	0	0	0	-1
	1040721	梅林skill3黑洞结束伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1040801	梅林skill4闪电伤害第一下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1040811	梅林skill4闪电伤害连续电	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.4	0.00625	0	0	0	0	0	0	0	0	-1
	1050101	凯撒连续技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1050601	凯撒skill1乱拳前六下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.75	0.00469	0	0	0	0	0	0	0	0	-1
	1050611	凯撒skill1乱拳后十四下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0.00438	0	0	0	0	0	0	0	0	-1
	1050701	凯撒skill2子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0.005	0	0	0	0	0	0	0	0	-1
	1050801	凯撒skill3连续冲拳	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.75	0.01094	0	0	0	0	0	0	0	0	-1
	1050811	凯撒skill3连续冲拳最后一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0.01875	0	0	0	0	0	0	0	0	-1
	1050901	凯撒skill4切换技第一下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.0125	0	0	0	0	0	0	0	0	-1
	1050911	凯撒skill4切换技第二下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3.333	0.02083	0	0	0	0	0	0	0	0	-1
	1070101	链球男连续技1-4	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.6	0.01	0	0	0	0	0	0	0	0	-1
	1070501	链球男第5下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.01125	0	0	0	0	0	0	0	0	-1
	1070601	链球男skill1推出球+坠球	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.01563	0	0	0	0	0	0	0	0	-1
	1070611	链球男skill1拉近	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1070621	链球男skill1下砸	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	4	0.025	0	0	0	0	0	0	0	0	-1
	1070631	链球男火焰buff伤害（统一）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.625	0.00313	0	0	0	0	0	0	0	0	-1
	1070641	链球男火焰残留伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0.00313	0	0	0	0	0	0	0	0	-1
	1070701	链球男skill2连续砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00725	0	0	0	0	0	0	0	0	-1
	1070711	链球男skill2连续砸地持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0.00725	0	0	0	0	0	0	0	0	-1
	1070801	链球男skill3大风车	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.82	0.00586	0	0	0	0	0	0	0	0	-1
	1070811	链球男skill3大风车结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1070901	链球男切换技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00703	0	0	0	0	0	0	0	0	-1
	1070911	链球男切换技结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.0125	0	0	0	0	0	0	0	0	-1
	1080101	小萝莉连续技前两下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.45	0.00281	0	0	0	0	0	0	0	0	-1
	1080301	小萝莉连续技第三下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1080401	小萝莉连续技第四下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.2	0.0075	0	0	0	0	0	0	0	0	-1
	1080501	小萝莉skill1蓄力冰冻条前提伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1080511	小萝莉skill1蓄力冰冻条射出	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	4	0.025	0	0	0	0	0	0	0	0	-1
	1080601	小萝莉skill2砸地连射砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1080611	小萝莉skill2砸地连射连射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.467	0.00292	0	0	0	0	0	0	0	0	-1
	1080621	小萝莉skill2砸地连射最后冰冻射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.00938	0	0	0	0	0	0	0	0	-1
	1080701	小萝莉skill3大激光	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.417	0.00261	0	0	0	0	0	0	0	0	-1
	1080801	小萝莉切换技砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00938	0	0	0	0	0	0	0	0	-1
	1080811	小萝莉切换技连射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.4	0.00938	0	0	0	0	0	0	0	0	-1
	1090101	鞭子女连续技第一下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00688	0	0	0	0	0	0	0	0	-1
	1090201	鞭子女连续技第二下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00688	0	0	0	0	0	0	0	0	-1
	1090301	鞭子女连续技第三下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00688	0	0	0	0	0	0	0	0	-1
	1090401	鞭子女连续技第四下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0.00688	0	0	0	0	0	0	0	0	-1
	1090501	鞭子女连续技第五下（伤害两次）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1090502	鞭子女连续技第五下（进阶一次伤害）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.00625	0	0	0	0	0	0	0	0	-1
	1090601	鞭子女skill1拉人击远伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.0125	0	0	0	0	0	0	0	0	-1
	1090611	鞭子女skill1拉人缠绕伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1.667	0.01042	0	0	0	0	0	0	0	0.25	-1
	1090621	鞭子女skill1拉人拉近撞击伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0.0125	0	0	0	0	0	0	0	0	-1
	1090701	鞭子女skill2连打伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1090711	鞭子女skill2连打最后一下伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0.00938	0	0	0	0	0	0	0	0	-1
	1090801	鞭子女skill3漩涡内部伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	0.69	0.00431	0	0	0	0	0	0	0	0.25	-1
	1090811	鞭子女skill3拉近撞击伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1090901	鞭子女切换技踢人伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1090911	鞭子女切换技圈踢伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.2	0.00563	0	0	0	0	0	0	0	0	-1
	1100101	贞德连续技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1100401	贞德连续技三分之一伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1100501	贞德连续技二分之一伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0	-1
	1110601	杰克skill1吸血技能LV1	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1	0.00625	0	0	0	0	0	0	0	0.03	-1
	1110701	杰克skill2图腾伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.2	0.00125	0	0	0	0	0	0	0	0	-1
