#	英雄品阶配置表																																		
#	Id		HeroId	TotalQualityLevel	Quality	QualityLevel	NextId	AttrId0	AttrValue0	AttrId1	AttrValue1	AttrId2	AttrValue2	AttrId3	AttrValue3	AttrId4	AttrValue4	AttrId5	AttrValue5	AttrId6	AttrValue6	AttrId7	AttrValue7	QualityItemId0	QualityItemCount0	QualityItemId1	QualityItemCount1	QualityItemId2	QualityItemCount2	QualityItemId3	QualityItemCount3	QualityItemId4	QualityItemCount4	QualityItemId5	QualityItemCount5
#	int		int	int	int	int	int	int	float	int	float	int	float	int	float	int	float	int	float	int	float	int	float	int	int	int	int	int	int	int	int	int	int	int	int
#	品阶编号	策划备注	英雄编号	总品阶	品质	品阶	下一品阶编号	属性编号0	属性值0	属性编号1	属性值1	属性编号2	属性值2	属性编号3	属性值3	属性编号4	属性值4	属性编号5	属性值5	属性编号6	属性值6	属性编号7	属性值7	品质道具编号0	品质道具数量0	品质道具编号1	品质道具数量1	品质道具编号2	品质道具数量2	品质道具编号3	品质道具数量3	品质道具编号4	品质道具数量4	品质道具编号5	品质道具数量5
	306	大锤女汉子-蓝2	3	6	3	2	307	2	248	4	212	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191017	1	191018	1
	307	大锤女汉子-紫0	3	7	4	0	308	2	342	4	306	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191020	1	191021	1
	308	大锤女汉子-紫1	3	8	4	1	309	2	454	4	418	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191023	1	191024	1
	309	大锤女汉子-紫2	3	9	4	2	310	2	584	4	548	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191026	1	191027	1
	310	大锤女汉子-紫3	3	10	4	3	311	2	732	4	696	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191029	1	191030	1
	311	大锤女汉子-橙0	3	11	5	0	312	2	898	4	862	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191032	1	191033	1
	312	大锤女汉子-橙1	3	12	5	1	313	2	1088	4	1052	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191035	1	191036	1
	313	大锤女汉子-橙2	3	13	5	2	314	2	1302	4	1266	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191038	1	191039	1
	314	大锤女汉子-橙3	3	14	5	3	315	2	1540	4	1504	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191041	1	191042	1
	315	大锤女汉子-橙4	3	15	5	4	0	2	1802	4	1766	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	401	卡特琳娜-白0	4	1	1	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	402	卡特琳娜-绿0	4	2	2	0	403	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191004	1	0	0	0	0
	403	卡特琳娜-绿1	4	3	2	1	404	2	58	4	42	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191007	1	0	0	0	0
	404	卡特琳娜-蓝0	4	4	3	0	405	2	108	4	72	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191011	1	191012	1
	405	卡特琳娜-蓝1	4	5	3	1	406	2	170	4	134	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191014	1	191015	1
	406	卡特琳娜-蓝2	4	6	3	2	407	2	248	4	212	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191017	1	191018	1
	407	卡特琳娜-紫0	4	7	4	0	408	2	342	4	306	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191020	1	191021	1
	408	卡特琳娜-紫1	4	8	4	1	409	2	454	4	418	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191023	1	191024	1
	409	卡特琳娜-紫2	4	9	4	2	410	2	584	4	548	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191026	1	191027	1
	410	卡特琳娜-紫3	4	10	4	3	411	2	732	4	696	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191029	1	191030	1
	411	卡特琳娜-橙0	4	11	5	0	412	2	898	4	862	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191032	1	191033	1
	412	卡特琳娜-橙1	4	12	5	1	413	2	1088	4	1052	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191035	1	191036	1
	413	卡特琳娜-橙2	4	13	5	2	414	2	1302	4	1266	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191038	1	191039	1
	414	卡特琳娜-橙3	4	14	5	3	415	2	1540	4	1504	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191041	1	191042	1
	415	卡特琳娜-橙4	4	15	5	4	0	2	1802	4	1766	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	501	梅林-白0	5	1	1	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	502	梅林-绿0	5	2	2	0	503	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191005	1	0	0	0	0
	503	梅林-绿1	5	3	2	1	504	2	42	4	58	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191008	1	0	0	0	0
	504	梅林-蓝0	5	4	3	0	505	2	72	4	108	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191010	1	191012	1
	505	梅林-蓝1	5	5	3	1	506	2	158	4	146	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191013	1	191015	1
	506	梅林-蓝2	5	6	3	2	507	2	266	4	194	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191016	1	191018	1
	507	梅林-紫0	5	7	4	0	508	2	396	4	252	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191019	1	191021	1
	508	梅林-紫1	5	8	4	1	509	2	550	4	322	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191022	1	191024	1
	509	梅林-紫2	5	9	4	2	510	2	728	4	404	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191025	1	191027	1
	510	梅林-紫3	5	10	4	3	511	2	930	4	498	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191028	1	191030	1
	511	梅林-橙0	5	11	5	0	512	2	1156	4	604	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191031	1	191033	1
	512	梅林-橙1	5	12	5	1	513	2	1414	4	726	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191034	1	191036	1
	513	梅林-橙2	5	13	5	2	514	2	1704	4	864	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191037	1	191039	1
	514	梅林-橙3	5	14	5	3	515	2	2026	4	1018	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191040	1	191042	1
	515	梅林-橙4	5	15	5	4	0	2	2380	4	1188	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	601	牛魔王-白0	6	1	1	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	602	牛魔王-绿0	6	2	2	0	603	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191005	1	0	0	0	0
	603	牛魔王-绿1	6	3	2	1	604	2	42	4	58	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191008	1	0	0	0	0
	604	牛魔王-蓝0	6	4	3	0	605	2	72	4	108	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191011	1	191011	1	191012	1
	605	牛魔王-蓝1	6	5	3	1	606	2	110	4	194	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191014	1	191014	1	191015	1
	606	牛魔王-蓝2	6	6	3	2	607	2	158	4	302	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191017	1	191017	1	191018	1
	607	牛魔王-紫0	6	7	4	0	608	2	216	4	432	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191020	1	191020	1	191021	1
	608	牛魔王-紫1	6	8	4	1	609	2	286	4	586	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191023	1	191023	1	191024	1
	609	牛魔王-紫2	6	9	4	2	610	2	368	4	764	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191026	1	191026	1	191027	1
	610	牛魔王-紫3	6	10	4	3	611	2	462	4	966	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191029	1	191029	1	191030	1
	611	牛魔王-橙0	6	11	5	0	612	2	568	4	1192	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191032	1	191032	1	191033	1
	612	牛魔王-橙1	6	12	5	1	613	2	690	4	1450	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191035	1	191035	1	191036	1
	613	牛魔王-橙2	6	13	5	2	614	2	828	4	1740	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191038	1	191038	1	191039	1
	614	牛魔王-橙3	6	14	5	3	615	2	982	4	2062	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191041	1	191041	1	191042	1
	615	牛魔王-橙4	6	15	5	4	0	2	1152	4	2416	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	701	火枪手	7	1	1	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	702	火枪手	7	2	2	0	703	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191004	1	0	0	0	0
	703	火枪手	7	3	2	1	704	2	58	4	42	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191007	1	0	0	0	0
	704	火枪手	7	4	3	0	705	2	108	4	72	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191011	1	191012	1
	705	火枪手	7	5	3	1	706	2	170	4	134	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191014	1	191015	1
	706	火枪手	7	6	3	2	707	2	248	4	212	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191017	1	191018	1
	707	火枪手	7	7	4	0	708	2	342	4	306	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191020	1	191021	1
	708	火枪手	7	8	4	1	709	2	454	4	418	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191023	1	191024	1
	709	火枪手	7	9	4	2	710	2	584	4	548	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191026	1	191027	1
	710	火枪手	7	10	4	3	711	2	732	4	696	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191029	1	191030	1
	711	火枪手	7	11	5	0	712	2	898	4	862	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191032	1	191033	1
	712	火枪手	7	12	5	1	713	2	1088	4	1052	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191035	1	191036	1
	713	火枪手	7	13	5	2	714	2	1302	4	1266	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191038	1	191039	1
	714	火枪手	7	14	5	3	715	2	1540	4	1504	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191041	1	191042	1
	715	火枪手	7	15	5	4	0	2	1802	4	1766	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	801	链球男-白0	8	1	1	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	802	链球男-绿0	8	2	2	0	803	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191006	1	0	0	0	0
	803	链球男-绿1	8	3	2	1	804	2	42	4	42	1	1160	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191009	1	0	0	0	0
	804	链球男-蓝0	8	4	3	0	805	2	72	4	72	1	2160	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191011	1	191012	1
	805	链球男-蓝1	8	5	3	1	806	2	134	4	134	1	3400	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191014	1	191015	1
	806	链球男-蓝2	8	6	3	2	807	2	212	4	212	1	4960	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191017	1	191018	1
	807	链球男-紫0	8	7	4	0	808	2	306	4	306	1	6840	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191020	1	191021	1
	808	链球男-紫1	8	8	4	1	809	2	418	4	418	1	9080	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191023	1	191024	1
	809	链球男-紫2	8	9	4	2	810	2	548	4	548	1	11680	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191026	1	191027	1
	810	链球男-紫3	8	10	4	3	811	2	696	4	696	1	14640	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191029	1	191030	1
	811	链球男-橙0	8	11	5	0	812	2	862	4	862	1	17960	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191032	1	191033	1
	812	链球男-橙1	8	12	5	1	813	2	1052	4	1052	1	21760	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191035	1	191036	1
	813	链球男-橙2	8	13	5	2	814	2	1266	4	1266	1	26040	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191038	1	191039	1
	814	链球男-橙3	8	14	5	3	815	2	1504	4	1504	1	30800	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191041	1	191042	1
	815	链球男-橙4	8	15	5	4	0	2	1766	4	1766	1	36040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	901	小萝莉-白0	9	1	1	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	902	小萝莉-绿0	9	2	2	0	903	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191004	1	0	0	0	0
	903	小萝莉-绿1	9	3	2	1	904	2	58	4	42	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191007	1	0	0	0	0
	904	小萝莉-蓝0	9	4	3	0	905	2	108	4	72	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191010	1	191012	1
	905	小萝莉-蓝1	9	5	3	1	906	2	194	4	110	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191013	1	191015	1
	906	小萝莉-蓝2	9	6	3	2	907	2	302	4	158	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191016	1	191018	1
	907	小萝莉-紫0	9	7	4	0	908	2	432	4	216	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191019	1	191021	1
	908	小萝莉-紫1	9	8	4	1	909	2	586	4	286	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191022	1	191024	1
	909	小萝莉-紫2	9	9	4	2	910	2	764	4	368	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191025	1	191027	1
	910	小萝莉-紫3	9	10	4	3	911	2	966	4	462	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191028	1	191030	1
	911	小萝莉-橙0	9	11	5	0	912	2	1192	4	568	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191031	1	191033	1
	912	小萝莉-橙1	9	12	5	1	913	2	1450	4	690	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191034	1	191036	1
	913	小萝莉-橙2	9	13	5	2	914	2	1740	4	828	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191037	1	191039	1
	914	小萝莉-橙3	9	14	5	3	915	2	2062	4	982	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191040	1	191042	1
	915	小萝莉-橙4	9	15	5	4	0	2	2416	4	1152	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1001	鞭女-白0	10	1	1	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
	1002	鞭女-绿0	10	2	2	0	1003	2	18	4	18	1	360	0	0	0	0	0	0	0	0	0	0	191004	1	191005	1	191006	1	191004	1	0	0	0	0
	1003	鞭女-绿1	10	3	2	1	1004	2	58	4	42	1	840	0	0	0	0	0	0	0	0	0	0	191007	1	191008	1	191009	1	191007	1	0	0	0	0
	1004	鞭女-蓝0	10	4	3	0	1005	2	108	4	72	1	1440	0	0	0	0	0	0	0	0	0	0	191010	1	191011	1	191012	1	191010	1	191010	1	191012	1
	1005	鞭女-蓝1	10	5	3	1	1006	2	194	4	110	1	2680	0	0	0	0	0	0	0	0	0	0	191013	1	191014	1	191015	1	191013	1	191013	1	191015	1
	1006	鞭女-蓝2	10	6	3	2	1007	2	302	4	158	1	4240	0	0	0	0	0	0	0	0	0	0	191016	1	191017	1	191018	1	191016	1	191016	1	191018	1
	1007	鞭女-紫0	10	7	4	0	1008	2	432	4	216	1	6120	0	0	0	0	0	0	0	0	0	0	191019	1	191020	1	191021	1	191019	1	191019	1	191021	1
	1008	鞭女-紫1	10	8	4	1	1009	2	586	4	286	1	8360	0	0	0	0	0	0	0	0	0	0	191022	1	191023	1	191024	1	191022	1	191022	1	191024	1
	1009	鞭女-紫2	10	9	4	2	1010	2	764	4	368	1	10960	0	0	0	0	0	0	0	0	0	0	191025	1	191026	1	191027	1	191025	1	191025	1	191027	1
	1010	鞭女-紫3	10	10	4	3	1011	2	966	4	462	1	13920	0	0	0	0	0	0	0	0	0	0	191028	1	191029	1	191030	1	191028	1	191028	1	191030	1
	1011	鞭女-橙0	10	11	5	0	1012	2	1192	4	568	1	17240	0	0	0	0	0	0	0	0	0	0	191031	1	191032	1	191033	1	191031	1	191031	1	191033	1
	1012	鞭女-橙1	10	12	5	1	1013	2	1450	4	690	1	21040	0	0	0	0	0	0	0	0	0	0	191034	1	191035	1	191036	1	191034	1	191034	1	191036	1
	1013	鞭女-橙2	10	13	5	2	1014	2	1740	4	828	1	25320	0	0	0	0	0	0	0	0	0	0	191037	1	191038	1	191039	1	191037	1	191037	1	191039	1
	1014	鞭女-橙3	10	14	5	3	1015	2	2062	4	982	1	30080	0	0	0	0	0	0	0	0	0	0	191040	1	191041	1	191042	1	191040	1	191040	1	191042	1
	1015	鞭女-橙4	10	15	5	4	0	2	2416	4	1152	1	35320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1101	贞德-白0	11	1	1	0	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191001	1	191002	1	191003	1	0	0	0	0	0	0
