#	副本内建筑物配置表						
#	Id		BuildingId	PositionX	PositionY	Rotation	CountForPlayerKill
#	int		int	float	float	float	bool
#	编号	策划备注	NPC类型编号	位置X	位置Y	朝向	是否算作玩家击杀统计
	529	蓝蜘蛛（中怪）	7031401	24.83	5.65	202.34	False
	551	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	552	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	553	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	554	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	555	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	556	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	557	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	558	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	559	蓝蜘蛛（中怪）	7031401	-22.08	8.81	202.34	False
	601	虚拟体	7031801	-5.73	-5.37	202.34	False
	602	虚拟体	7031801	0.97	-12.36	202.34	False
	611	虚拟体	7031801	4.71	29.47	202.34	False
	621	虚拟体	7031801	27.57	15.55	202.34	False
	651	虚拟体	7031801	-23.43	5.91	202.34	False
	691	虚拟体	7031801	10.12	48.32	202.34	False
	692	虚拟体	7031801	24.73	43.83	202.34	False
	693	虚拟体	7031801	44.62	26.78	202.34	False
	697	虚拟体	7031801	-44.13	-11.75	202.34	False
	698	虚拟体	7031801	-40.31	26.35	202.34	False
	699	虚拟体	7031801	-24.33	40.31	202.34	False
	711	加速水晶区域(b3)	7031601	-1.23	32.37	55.36	False
	731	加速水晶（南）b4	7031701	-1.96	-8.79	55.36	False
	741	加速水晶（南）b5	7031901	-20.00	-1.19	55.36	False
	791	加速水晶外环1（b6）	7032001	-10.69	45.32	55.36	False
	792	加速水晶外环（b7）	7032101	-41.60	24.62	55.36	False
	793	加速水晶外环（b8）	7032201	-46.79	11.38	55.36	False
	794	加速水晶外环4(b9)	7032301	49.20	12.78	55.36	False
	795	加速水晶(b22)	7032302	31.87	17.51	55.36	False
	796	加速水晶(b23)	7032303	6.75	2.55	55.36	False
	797	加速水晶外环(b24)	7032304	20.73	45.49	55.36	False
	811	霸体水晶1(b10)	7032401	40.75	32.42	55.36	False
	821	霸体水晶（b11）	7032501	-44.38	-14.31	55.36	False
	831	霸体水晶(b12)	7032601	-17.71	10.42	55.36	False
	841	霸体水晶（b13）	7032701	-27.89	37.95	55.36	False
	861	霸体水晶(b15)	7032901	31.62	4.15	55.36	False
	871	霸体水晶（南）b18	7032902	6.83	25.52	55.36	False
	891	霸体水晶（b20）	7032904	7.85	-6.66	55.36	False
	892	霸体水晶（南）b21	7032905	-4.10	0.75	55.36	False
	2911	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2912	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2913	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2914	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2915	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2916	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2917	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2918	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2919	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2921	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2922	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2923	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2924	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2925	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2926	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2927	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2928	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2929	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2931	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2932	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2933	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2934	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2935	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2936	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2937	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2938	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2939	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2941	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2942	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2943	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2944	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2945	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2946	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2947	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2948	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2949	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2951	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2952	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2953	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2954	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2955	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2956	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2957	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2958	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2959	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2961	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2962	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2963	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2964	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2965	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2966	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2967	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2968	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2969	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2971	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2972	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2973	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2974	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2975	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2976	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2977	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2978	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2979	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2981	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2982	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2983	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2984	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2985	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2986	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2987	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2988	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2989	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2991	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2992	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2993	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2994	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2995	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2996	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2997	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2998	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	2999	绿蜘蛛（小怪）	7031301	3.03	-12.11	101.43	False
	3911	蓝蜘蛛（中怪）	7031401	14.00	48.34	202.34	False
	3912	蓝蜘蛛（中怪）	7031401	46.99	13.34	202.34	False
	3913	蓝蜘蛛（中怪）	7031401	48.07	22.01	202.34	False
	3917	蓝蜘蛛（中怪）	7031401	-44.69	-16.31	202.34	False
	3918	蓝蜘蛛（中怪）	7031401	-44.59	20.54	202.34	False
	3919	蓝蜘蛛（中怪）	7031401	-35.65	32.59	202.34	False
