#	装备强化等级配置表									
#	Id		GearId	NextId	Level	RequiredCoins	AttrId0	attrVal0	AttrId1	attrVal1
#	int		int	int	int	int	int	float	int	float
#	等级编号	策划备注	装备编号	下一等级编号	等级	升至本级所需金币数量	属性编号0	属性值0	属性编号1	属性值1
	100057	亚瑟王	100	100058	57	56750	2	280	0	0
	100058	亚瑟王	100	100059	58	57750	2	285	0	0
	100059	亚瑟王	100	100060	59	58750	2	290	0	0
	100060	亚瑟王	100	100061	60	59750	2	295	0	0
	100061	亚瑟王	100	100062	61	60750	2	300	0	0
	100062	亚瑟王	100	100063	62	61750	2	305	0	0
	100063	亚瑟王	100	100064	63	62750	2	310	0	0
	100064	亚瑟王	100	100065	64	63750	2	315	0	0
	100065	亚瑟王	100	100066	65	64750	2	320	0	0
	100066	亚瑟王	100	100067	66	65750	2	325	0	0
	100067	亚瑟王	100	100068	67	66750	2	330	0	0
	100068	亚瑟王	100	100069	68	67750	2	335	0	0
	100069	亚瑟王	100	100070	69	68750	2	340	0	0
	100070	亚瑟王	100	100071	70	69750	2	345	0	0
	100071	亚瑟王	100	100072	71	70750	2	350	0	0
	100072	亚瑟王	100	100073	72	71750	2	355	0	0
	100073	亚瑟王	100	100074	73	72750	2	360	0	0
	100074	亚瑟王	100	100075	74	73750	2	365	0	0
	100075	亚瑟王	100	100076	75	74750	2	370	0	0
	100076	亚瑟王	100	100077	76	75750	2	375	0	0
	100077	亚瑟王	100	100078	77	76750	2	380	0	0
	100078	亚瑟王	100	100079	78	77750	2	385	0	0
	100079	亚瑟王	100	100080	79	78750	2	390	0	0
	100080	亚瑟王	100	0	80	79750	2	395	0	0
	101001	亚瑟王	101	101002	1	750	4	0	0	0
	101002	亚瑟王	101	101003	2	1750	4	5	0	0
	101003	亚瑟王	101	101004	3	2750	4	10	0	0
	101004	亚瑟王	101	101005	4	3750	4	15	0	0
	101005	亚瑟王	101	101006	5	4750	4	20	0	0
	101006	亚瑟王	101	101007	6	5750	4	25	0	0
	101007	亚瑟王	101	101008	7	6750	4	30	0	0
	101008	亚瑟王	101	101009	8	7750	4	35	0	0
	101009	亚瑟王	101	101010	9	8750	4	40	0	0
	101010	亚瑟王	101	101011	10	9750	4	45	0	0
	101011	亚瑟王	101	101012	11	10750	4	50	0	0
	101012	亚瑟王	101	101013	12	11750	4	55	0	0
	101013	亚瑟王	101	101014	13	12750	4	60	0	0
	101014	亚瑟王	101	101015	14	13750	4	65	0	0
	101015	亚瑟王	101	101016	15	14750	4	70	0	0
	101016	亚瑟王	101	101017	16	15750	4	75	0	0
	101017	亚瑟王	101	101018	17	16750	4	80	0	0
	101018	亚瑟王	101	101019	18	17750	4	85	0	0
	101019	亚瑟王	101	101020	19	18750	4	90	0	0
	101020	亚瑟王	101	101021	20	19750	4	95	0	0
	101021	亚瑟王	101	101022	21	20750	4	100	0	0
	101022	亚瑟王	101	101023	22	21750	4	105	0	0
	101023	亚瑟王	101	101024	23	22750	4	110	0	0
	101024	亚瑟王	101	101025	24	23750	4	115	0	0
	101025	亚瑟王	101	101026	25	24750	4	120	0	0
	101026	亚瑟王	101	101027	26	25750	4	125	0	0
	101027	亚瑟王	101	101028	27	26750	4	130	0	0
	101028	亚瑟王	101	101029	28	27750	4	135	0	0
	101029	亚瑟王	101	101030	29	28750	4	140	0	0
	101030	亚瑟王	101	101031	30	29750	4	145	0	0
	101031	亚瑟王	101	101032	31	30750	4	150	0	0
	101032	亚瑟王	101	101033	32	31750	4	155	0	0
	101033	亚瑟王	101	101034	33	32750	4	160	0	0
	101034	亚瑟王	101	101035	34	33750	4	165	0	0
	101035	亚瑟王	101	101036	35	34750	4	170	0	0
	101036	亚瑟王	101	101037	36	35750	4	175	0	0
	101037	亚瑟王	101	101038	37	36750	4	180	0	0
	101038	亚瑟王	101	101039	38	37750	4	185	0	0
	101039	亚瑟王	101	101040	39	38750	4	190	0	0
	101040	亚瑟王	101	101041	40	39750	4	195	0	0
	101041	亚瑟王	101	101042	41	40750	4	200	0	0
	101042	亚瑟王	101	101043	42	41750	4	205	0	0
	101043	亚瑟王	101	101044	43	42750	4	210	0	0
	101044	亚瑟王	101	101045	44	43750	4	215	0	0
	101045	亚瑟王	101	101046	45	44750	4	220	0	0
	101046	亚瑟王	101	101047	46	45750	4	225	0	0
	101047	亚瑟王	101	101048	47	46750	4	230	0	0
	101048	亚瑟王	101	101049	48	47750	4	235	0	0
	101049	亚瑟王	101	101050	49	48750	4	240	0	0
	101050	亚瑟王	101	101051	50	49750	4	245	0	0
	101051	亚瑟王	101	101052	51	50750	4	250	0	0
	101052	亚瑟王	101	101053	52	51750	4	255	0	0
	101053	亚瑟王	101	101054	53	52750	4	260	0	0
	101054	亚瑟王	101	101055	54	53750	4	265	0	0
	101055	亚瑟王	101	101056	55	54750	4	270	0	0
	101056	亚瑟王	101	101057	56	55750	4	275	0	0
	101057	亚瑟王	101	101058	57	56750	4	280	0	0
	101058	亚瑟王	101	101059	58	57750	4	285	0	0
	101059	亚瑟王	101	101060	59	58750	4	290	0	0
	101060	亚瑟王	101	101061	60	59750	4	295	0	0
	101061	亚瑟王	101	101062	61	60750	4	300	0	0
	101062	亚瑟王	101	101063	62	61750	4	305	0	0
	101063	亚瑟王	101	101064	63	62750	4	310	0	0
	101064	亚瑟王	101	101065	64	63750	4	315	0	0
	101065	亚瑟王	101	101066	65	64750	4	320	0	0
	101066	亚瑟王	101	101067	66	65750	4	325	0	0
	101067	亚瑟王	101	101068	67	66750	4	330	0	0
	101068	亚瑟王	101	101069	68	67750	4	335	0	0
	101069	亚瑟王	101	101070	69	68750	4	340	0	0
	101070	亚瑟王	101	101071	70	69750	4	345	0	0
	101071	亚瑟王	101	101072	71	70750	4	350	0	0
	101072	亚瑟王	101	101073	72	71750	4	355	0	0
	101073	亚瑟王	101	101074	73	72750	4	360	0	0
	101074	亚瑟王	101	101075	74	73750	4	365	0	0
	101075	亚瑟王	101	101076	75	74750	4	370	0	0
	101076	亚瑟王	101	101077	76	75750	4	375	0	0
	101077	亚瑟王	101	101078	77	76750	4	380	0	0
	101078	亚瑟王	101	101079	78	77750	4	385	0	0
	101079	亚瑟王	101	101080	79	78750	4	390	0	0
	101080	亚瑟王	101	0	80	79750	4	395	0	0
	102001	亚瑟王	102	102002	1	750	1	0	0	0
	102002	亚瑟王	102	102003	2	1750	1	100	0	0
	102003	亚瑟王	102	102004	3	2750	1	200	0	0
	102004	亚瑟王	102	102005	4	3750	1	300	0	0
	102005	亚瑟王	102	102006	5	4750	1	400	0	0
	102006	亚瑟王	102	102007	6	5750	1	500	0	0
	102007	亚瑟王	102	102008	7	6750	1	600	0	0
	102008	亚瑟王	102	102009	8	7750	1	700	0	0
	102009	亚瑟王	102	102010	9	8750	1	800	0	0
	102010	亚瑟王	102	102011	10	9750	1	900	0	0
	102011	亚瑟王	102	102012	11	10750	1	1000	0	0
	102012	亚瑟王	102	102013	12	11750	1	1100	0	0
	102013	亚瑟王	102	102014	13	12750	1	1200	0	0
	102014	亚瑟王	102	102015	14	13750	1	1300	0	0
	102015	亚瑟王	102	102016	15	14750	1	1400	0	0
	102016	亚瑟王	102	102017	16	15750	1	1500	0	0
	102017	亚瑟王	102	102018	17	16750	1	1600	0	0
	102018	亚瑟王	102	102019	18	17750	1	1700	0	0
	102019	亚瑟王	102	102020	19	18750	1	1800	0	0
	102020	亚瑟王	102	102021	20	19750	1	1900	0	0
	102021	亚瑟王	102	102022	21	20750	1	2000	0	0
	102022	亚瑟王	102	102023	22	21750	1	2100	0	0
	102023	亚瑟王	102	102024	23	22750	1	2200	0	0
	102024	亚瑟王	102	102025	24	23750	1	2300	0	0
	102025	亚瑟王	102	102026	25	24750	1	2400	0	0
	102026	亚瑟王	102	102027	26	25750	1	2500	0	0
	102027	亚瑟王	102	102028	27	26750	1	2600	0	0
	102028	亚瑟王	102	102029	28	27750	1	2700	0	0
	102029	亚瑟王	102	102030	29	28750	1	2800	0	0
	102030	亚瑟王	102	102031	30	29750	1	2900	0	0
	102031	亚瑟王	102	102032	31	30750	1	3000	0	0
	102032	亚瑟王	102	102033	32	31750	1	3100	0	0
	102033	亚瑟王	102	102034	33	32750	1	3200	0	0
	102034	亚瑟王	102	102035	34	33750	1	3300	0	0
	102035	亚瑟王	102	102036	35	34750	1	3400	0	0
	102036	亚瑟王	102	102037	36	35750	1	3500	0	0
	102037	亚瑟王	102	102038	37	36750	1	3600	0	0
	102038	亚瑟王	102	102039	38	37750	1	3700	0	0
	102039	亚瑟王	102	102040	39	38750	1	3800	0	0
	102040	亚瑟王	102	102041	40	39750	1	3900	0	0
	102041	亚瑟王	102	102042	41	40750	1	4000	0	0
	102042	亚瑟王	102	102043	42	41750	1	4100	0	0
	102043	亚瑟王	102	102044	43	42750	1	4200	0	0
	102044	亚瑟王	102	102045	44	43750	1	4300	0	0
	102045	亚瑟王	102	102046	45	44750	1	4400	0	0
	102046	亚瑟王	102	102047	46	45750	1	4500	0	0
	102047	亚瑟王	102	102048	47	46750	1	4600	0	0
	102048	亚瑟王	102	102049	48	47750	1	4700	0	0
	102049	亚瑟王	102	102050	49	48750	1	4800	0	0
	102050	亚瑟王	102	102051	50	49750	1	4900	0	0
	102051	亚瑟王	102	102052	51	50750	1	5000	0	0
	102052	亚瑟王	102	102053	52	51750	1	5100	0	0
	102053	亚瑟王	102	102054	53	52750	1	5200	0	0
	102054	亚瑟王	102	102055	54	53750	1	5300	0	0
	102055	亚瑟王	102	102056	55	54750	1	5400	0	0
	102056	亚瑟王	102	102057	56	55750	1	5500	0	0
	102057	亚瑟王	102	102058	57	56750	1	5600	0	0
	102058	亚瑟王	102	102059	58	57750	1	5700	0	0
	102059	亚瑟王	102	102060	59	58750	1	5800	0	0
	102060	亚瑟王	102	102061	60	59750	1	5900	0	0
	102061	亚瑟王	102	102062	61	60750	1	6000	0	0
	102062	亚瑟王	102	102063	62	61750	1	6100	0	0
	102063	亚瑟王	102	102064	63	62750	1	6200	0	0
	102064	亚瑟王	102	102065	64	63750	1	6300	0	0
	102065	亚瑟王	102	102066	65	64750	1	6400	0	0
	102066	亚瑟王	102	102067	66	65750	1	6500	0	0
	102067	亚瑟王	102	102068	67	66750	1	6600	0	0
	102068	亚瑟王	102	102069	68	67750	1	6700	0	0
	102069	亚瑟王	102	102070	69	68750	1	6800	0	0
	102070	亚瑟王	102	102071	70	69750	1	6900	0	0
	102071	亚瑟王	102	102072	71	70750	1	7000	0	0
	102072	亚瑟王	102	102073	72	71750	1	7100	0	0
	102073	亚瑟王	102	102074	73	72750	1	7200	0	0
	102074	亚瑟王	102	102075	74	73750	1	7300	0	0
	102075	亚瑟王	102	102076	75	74750	1	7400	0	0
	102076	亚瑟王	102	102077	76	75750	1	7500	0	0
	102077	亚瑟王	102	102078	77	76750	1	7600	0	0
	102078	亚瑟王	102	102079	78	77750	1	7700	0	0
	102079	亚瑟王	102	102080	79	78750	1	7800	0	0
	102080	亚瑟王	102	0	80	79750	1	7900	0	0
	200001	荆轲	200	200002	1	750	2	0	0	0
	200002	荆轲	200	200003	2	1750	2	5	0	0
	200003	荆轲	200	200004	3	2750	2	10	0	0
	200004	荆轲	200	200005	4	3750	2	15	0	0
	200005	荆轲	200	200006	5	4750	2	20	0	0
	200006	荆轲	200	200007	6	5750	2	25	0	0
	200007	荆轲	200	200008	7	6750	2	30	0	0
	200008	荆轲	200	200009	8	7750	2	35	0	0
	200009	荆轲	200	200010	9	8750	2	40	0	0
	200010	荆轲	200	200011	10	9750	2	45	0	0
	200011	荆轲	200	200012	11	10750	2	50	0	0
	200012	荆轲	200	200013	12	11750	2	55	0	0
	200013	荆轲	200	200014	13	12750	2	60	0	0
	200014	荆轲	200	200015	14	13750	2	65	0	0
	200015	荆轲	200	200016	15	14750	2	70	0	0
	200016	荆轲	200	200017	16	15750	2	75	0	0
	200017	荆轲	200	200018	17	16750	2	80	0	0
	200018	荆轲	200	200019	18	17750	2	85	0	0
	200019	荆轲	200	200020	19	18750	2	90	0	0
	200020	荆轲	200	200021	20	19750	2	95	0	0
	200021	荆轲	200	200022	21	20750	2	100	0	0
	200022	荆轲	200	200023	22	21750	2	105	0	0
	200023	荆轲	200	200024	23	22750	2	110	0	0
	200024	荆轲	200	200025	24	23750	2	115	0	0
	200025	荆轲	200	200026	25	24750	2	120	0	0
	200026	荆轲	200	200027	26	25750	2	125	0	0
	200027	荆轲	200	200028	27	26750	2	130	0	0
	200028	荆轲	200	200029	28	27750	2	135	0	0
	200029	荆轲	200	200030	29	28750	2	140	0	0
	200030	荆轲	200	200031	30	29750	2	145	0	0
	200031	荆轲	200	200032	31	30750	2	150	0	0
	200032	荆轲	200	200033	32	31750	2	155	0	0
	200033	荆轲	200	200034	33	32750	2	160	0	0
	200034	荆轲	200	200035	34	33750	2	165	0	0
	200035	荆轲	200	200036	35	34750	2	170	0	0
	200036	荆轲	200	200037	36	35750	2	175	0	0
	200037	荆轲	200	200038	37	36750	2	180	0	0
	200038	荆轲	200	200039	38	37750	2	185	0	0
	200039	荆轲	200	200040	39	38750	2	190	0	0
	200040	荆轲	200	200041	40	39750	2	195	0	0
	200041	荆轲	200	200042	41	40750	2	200	0	0
	200042	荆轲	200	200043	42	41750	2	205	0	0
	200043	荆轲	200	200044	43	42750	2	210	0	0
	200044	荆轲	200	200045	44	43750	2	215	0	0
	200045	荆轲	200	200046	45	44750	2	220	0	0
	200046	荆轲	200	200047	46	45750	2	225	0	0
	200047	荆轲	200	200048	47	46750	2	230	0	0
	200048	荆轲	200	200049	48	47750	2	235	0	0
	200049	荆轲	200	200050	49	48750	2	240	0	0
	200050	荆轲	200	200051	50	49750	2	245	0	0
	200051	荆轲	200	200052	51	50750	2	250	0	0
	200052	荆轲	200	200053	52	51750	2	255	0	0
	200053	荆轲	200	200054	53	52750	2	260	0	0
	200054	荆轲	200	200055	54	53750	2	265	0	0
	200055	荆轲	200	200056	55	54750	2	270	0	0
	200056	荆轲	200	200057	56	55750	2	275	0	0
	200057	荆轲	200	200058	57	56750	2	280	0	0
	200058	荆轲	200	200059	58	57750	2	285	0	0
	200059	荆轲	200	200060	59	58750	2	290	0	0
	200060	荆轲	200	200061	60	59750	2	295	0	0
	200061	荆轲	200	200062	61	60750	2	300	0	0
	200062	荆轲	200	200063	62	61750	2	305	0	0
	200063	荆轲	200	200064	63	62750	2	310	0	0
	200064	荆轲	200	200065	64	63750	2	315	0	0
	200065	荆轲	200	200066	65	64750	2	320	0	0
	200066	荆轲	200	200067	66	65750	2	325	0	0
	200067	荆轲	200	200068	67	66750	2	330	0	0
	200068	荆轲	200	200069	68	67750	2	335	0	0
	200069	荆轲	200	200070	69	68750	2	340	0	0
	200070	荆轲	200	200071	70	69750	2	345	0	0
	200071	荆轲	200	200072	71	70750	2	350	0	0
	200072	荆轲	200	200073	72	71750	2	355	0	0
	200073	荆轲	200	200074	73	72750	2	360	0	0
	200074	荆轲	200	200075	74	73750	2	365	0	0
	200075	荆轲	200	200076	75	74750	2	370	0	0
	200076	荆轲	200	200077	76	75750	2	375	0	0
	200077	荆轲	200	200078	77	76750	2	380	0	0
	200078	荆轲	200	200079	78	77750	2	385	0	0
	200079	荆轲	200	200080	79	78750	2	390	0	0
	200080	荆轲	200	0	80	79750	2	395	0	0
	201001	荆轲	201	201002	1	750	4	0	0	0
	201002	荆轲	201	201003	2	1750	4	5	0	0
	201003	荆轲	201	201004	3	2750	4	10	0	0
	201004	荆轲	201	201005	4	3750	4	15	0	0
	201005	荆轲	201	201006	5	4750	4	20	0	0
	201006	荆轲	201	201007	6	5750	4	25	0	0
	201007	荆轲	201	201008	7	6750	4	30	0	0
	201008	荆轲	201	201009	8	7750	4	35	0	0
	201009	荆轲	201	201010	9	8750	4	40	0	0
	201010	荆轲	201	201011	10	9750	4	45	0	0
	201011	荆轲	201	201012	11	10750	4	50	0	0
	201012	荆轲	201	201013	12	11750	4	55	0	0
	201013	荆轲	201	201014	13	12750	4	60	0	0
	201014	荆轲	201	201015	14	13750	4	65	0	0
	201015	荆轲	201	201016	15	14750	4	70	0	0
	201016	荆轲	201	201017	16	15750	4	75	0	0
	201017	荆轲	201	201018	17	16750	4	80	0	0
	201018	荆轲	201	201019	18	17750	4	85	0	0
	201019	荆轲	201	201020	19	18750	4	90	0	0
	201020	荆轲	201	201021	20	19750	4	95	0	0
	201021	荆轲	201	201022	21	20750	4	100	0	0
	201022	荆轲	201	201023	22	21750	4	105	0	0
	201023	荆轲	201	201024	23	22750	4	110	0	0
	201024	荆轲	201	201025	24	23750	4	115	0	0
	201025	荆轲	201	201026	25	24750	4	120	0	0
	201026	荆轲	201	201027	26	25750	4	125	0	0
	201027	荆轲	201	201028	27	26750	4	130	0	0
	201028	荆轲	201	201029	28	27750	4	135	0	0
	201029	荆轲	201	201030	29	28750	4	140	0	0
	201030	荆轲	201	201031	30	29750	4	145	0	0
	201031	荆轲	201	201032	31	30750	4	150	0	0
	201032	荆轲	201	201033	32	31750	4	155	0	0
	201033	荆轲	201	201034	33	32750	4	160	0	0
	201034	荆轲	201	201035	34	33750	4	165	0	0
	201035	荆轲	201	201036	35	34750	4	170	0	0
	201036	荆轲	201	201037	36	35750	4	175	0	0
	201037	荆轲	201	201038	37	36750	4	180	0	0
	201038	荆轲	201	201039	38	37750	4	185	0	0
	201039	荆轲	201	201040	39	38750	4	190	0	0
	201040	荆轲	201	201041	40	39750	4	195	0	0
	201041	荆轲	201	201042	41	40750	4	200	0	0
	201042	荆轲	201	201043	42	41750	4	205	0	0
	201043	荆轲	201	201044	43	42750	4	210	0	0
	201044	荆轲	201	201045	44	43750	4	215	0	0
	201045	荆轲	201	201046	45	44750	4	220	0	0
	201046	荆轲	201	201047	46	45750	4	225	0	0
	201047	荆轲	201	201048	47	46750	4	230	0	0
	201048	荆轲	201	201049	48	47750	4	235	0	0
	201049	荆轲	201	201050	49	48750	4	240	0	0
	201050	荆轲	201	201051	50	49750	4	245	0	0
	201051	荆轲	201	201052	51	50750	4	250	0	0
	201052	荆轲	201	201053	52	51750	4	255	0	0
	201053	荆轲	201	201054	53	52750	4	260	0	0
	201054	荆轲	201	201055	54	53750	4	265	0	0
	201055	荆轲	201	201056	55	54750	4	270	0	0
	201056	荆轲	201	201057	56	55750	4	275	0	0
	201057	荆轲	201	201058	57	56750	4	280	0	0
	201058	荆轲	201	201059	58	57750	4	285	0	0
	201059	荆轲	201	201060	59	58750	4	290	0	0
	201060	荆轲	201	201061	60	59750	4	295	0	0
	201061	荆轲	201	201062	61	60750	4	300	0	0
	201062	荆轲	201	201063	62	61750	4	305	0	0
	201063	荆轲	201	201064	63	62750	4	310	0	0
	201064	荆轲	201	201065	64	63750	4	315	0	0
	201065	荆轲	201	201066	65	64750	4	320	0	0
	201066	荆轲	201	201067	66	65750	4	325	0	0
	201067	荆轲	201	201068	67	66750	4	330	0	0
	201068	荆轲	201	201069	68	67750	4	335	0	0
	201069	荆轲	201	201070	69	68750	4	340	0	0
	201070	荆轲	201	201071	70	69750	4	345	0	0
	201071	荆轲	201	201072	71	70750	4	350	0	0
	201072	荆轲	201	201073	72	71750	4	355	0	0
	201073	荆轲	201	201074	73	72750	4	360	0	0
	201074	荆轲	201	201075	74	73750	4	365	0	0
	201075	荆轲	201	201076	75	74750	4	370	0	0
	201076	荆轲	201	201077	76	75750	4	375	0	0
	201077	荆轲	201	201078	77	76750	4	380	0	0
	201078	荆轲	201	201079	78	77750	4	385	0	0
	201079	荆轲	201	201080	79	78750	4	390	0	0
	201080	荆轲	201	0	80	79750	4	395	0	0
	202001	荆轲	202	202002	1	750	1	0	0	0
	202002	荆轲	202	202003	2	1750	1	100	0	0
	202003	荆轲	202	202004	3	2750	1	200	0	0
	202004	荆轲	202	202005	4	3750	1	300	0	0
	202005	荆轲	202	202006	5	4750	1	400	0	0
	202006	荆轲	202	202007	6	5750	1	500	0	0
	202007	荆轲	202	202008	7	6750	1	600	0	0
	202008	荆轲	202	202009	8	7750	1	700	0	0
	202009	荆轲	202	202010	9	8750	1	800	0	0
	202010	荆轲	202	202011	10	9750	1	900	0	0
	202011	荆轲	202	202012	11	10750	1	1000	0	0
	202012	荆轲	202	202013	12	11750	1	1100	0	0
	202013	荆轲	202	202014	13	12750	1	1200	0	0
	202014	荆轲	202	202015	14	13750	1	1300	0	0
	202015	荆轲	202	202016	15	14750	1	1400	0	0
	202016	荆轲	202	202017	16	15750	1	1500	0	0
	202017	荆轲	202	202018	17	16750	1	1600	0	0
	202018	荆轲	202	202019	18	17750	1	1700	0	0
	202019	荆轲	202	202020	19	18750	1	1800	0	0
	202020	荆轲	202	202021	20	19750	1	1900	0	0
	202021	荆轲	202	202022	21	20750	1	2000	0	0
	202022	荆轲	202	202023	22	21750	1	2100	0	0
	202023	荆轲	202	202024	23	22750	1	2200	0	0
	202024	荆轲	202	202025	24	23750	1	2300	0	0
	202025	荆轲	202	202026	25	24750	1	2400	0	0
	202026	荆轲	202	202027	26	25750	1	2500	0	0
	202027	荆轲	202	202028	27	26750	1	2600	0	0
	202028	荆轲	202	202029	28	27750	1	2700	0	0
	202029	荆轲	202	202030	29	28750	1	2800	0	0
	202030	荆轲	202	202031	30	29750	1	2900	0	0
	202031	荆轲	202	202032	31	30750	1	3000	0	0
	202032	荆轲	202	202033	32	31750	1	3100	0	0
	202033	荆轲	202	202034	33	32750	1	3200	0	0
	202034	荆轲	202	202035	34	33750	1	3300	0	0
	202035	荆轲	202	202036	35	34750	1	3400	0	0
	202036	荆轲	202	202037	36	35750	1	3500	0	0
	202037	荆轲	202	202038	37	36750	1	3600	0	0
	202038	荆轲	202	202039	38	37750	1	3700	0	0
	202039	荆轲	202	202040	39	38750	1	3800	0	0
	202040	荆轲	202	202041	40	39750	1	3900	0	0
	202041	荆轲	202	202042	41	40750	1	4000	0	0
	202042	荆轲	202	202043	42	41750	1	4100	0	0
	202043	荆轲	202	202044	43	42750	1	4200	0	0
	202044	荆轲	202	202045	44	43750	1	4300	0	0
	202045	荆轲	202	202046	45	44750	1	4400	0	0
	202046	荆轲	202	202047	46	45750	1	4500	0	0
	202047	荆轲	202	202048	47	46750	1	4600	0	0
	202048	荆轲	202	202049	48	47750	1	4700	0	0
	202049	荆轲	202	202050	49	48750	1	4800	0	0
	202050	荆轲	202	202051	50	49750	1	4900	0	0
	202051	荆轲	202	202052	51	50750	1	5000	0	0
	202052	荆轲	202	202053	52	51750	1	5100	0	0
	202053	荆轲	202	202054	53	52750	1	5200	0	0
	202054	荆轲	202	202055	54	53750	1	5300	0	0
	202055	荆轲	202	202056	55	54750	1	5400	0	0
	202056	荆轲	202	202057	56	55750	1	5500	0	0
	202057	荆轲	202	202058	57	56750	1	5600	0	0
	202058	荆轲	202	202059	58	57750	1	5700	0	0
	202059	荆轲	202	202060	59	58750	1	5800	0	0
	202060	荆轲	202	202061	60	59750	1	5900	0	0
	202061	荆轲	202	202062	61	60750	1	6000	0	0
	202062	荆轲	202	202063	62	61750	1	6100	0	0
	202063	荆轲	202	202064	63	62750	1	6200	0	0
	202064	荆轲	202	202065	64	63750	1	6300	0	0
	202065	荆轲	202	202066	65	64750	1	6400	0	0
	202066	荆轲	202	202067	66	65750	1	6500	0	0
	202067	荆轲	202	202068	67	66750	1	6600	0	0
	202068	荆轲	202	202069	68	67750	1	6700	0	0
	202069	荆轲	202	202070	69	68750	1	6800	0	0
	202070	荆轲	202	202071	70	69750	1	6900	0	0
	202071	荆轲	202	202072	71	70750	1	7000	0	0
	202072	荆轲	202	202073	72	71750	1	7100	0	0
	202073	荆轲	202	202074	73	72750	1	7200	0	0
	202074	荆轲	202	202075	74	73750	1	7300	0	0
	202075	荆轲	202	202076	75	74750	1	7400	0	0
	202076	荆轲	202	202077	76	75750	1	7500	0	0
	202077	荆轲	202	202078	77	76750	1	7600	0	0
	202078	荆轲	202	202079	78	77750	1	7700	0	0
	202079	荆轲	202	202080	79	78750	1	7800	0	0
	202080	荆轲	202	0	80	79750	1	7900	0	0
	300001	大锤女汉子	300	300002	1	750	2	0	0	0
	300002	大锤女汉子	300	300003	2	1750	2	5	0	0
	300003	大锤女汉子	300	300004	3	2750	2	10	0	0
	300004	大锤女汉子	300	300005	4	3750	2	15	0	0
	300005	大锤女汉子	300	300006	5	4750	2	20	0	0
